"Group","WeekType","Day","LessonNum","StartTime","EndTime","Subject","TeacherFullName","RoomName","BuildingName","Homework"
"2ИСИП-425","odd","Четверг","3","12:50","14:20","Математика","Преподаватель 10 Мат","Кабинет 3","Корпус A",""
"2ИСИП-425","odd","Четверг","4","14:30","16:00","Основы алгоритмизации и программирования","Доп Преподаватель 13 Осн","Кабинет 5","Корпус B","Подготовить доклад"
"2ИСИП-425","odd","Четверг","5","16:10","17:40","Базы данных","Преподаватель 2 Баз","Кабинет 10","Корпус A","Прочитать главу 1"
"2ИСИП-425","odd","Пятница","1","09:00","10:30","Иностранный язык в профессиональной деятельности","Доп Преподаватель 14 Ино","Кабинет 9","Корпус A","Решить задачи 1-5"
"2ИСИП-425","odd","Пятница","2","10:40","12:10","Классный час","Доп Преподаватель 15 Кла","Кабинет 9","Корпус B",""
"2ИСИП-425","odd","Пятница","3","12:50","14:20","Базы данных","Преподаватель 2 Баз","Кабинет 9","Корпус B",""
"2ИСИП-425","odd","Пятница","4","14:30","16:00","Психология общения","Доп Преподаватель 17 Пси","Кабинет 9","Корпус B","Подготовить доклад"
"2ИСИП-425","odd","Пятница","5","16:10","17:40","Основы алгоритмизации и программирования","Доп Преподаватель 13 Осн","Кабинет 5","Корпус B","Прочитать главу 1"
"4ИСИП-525","even","Понедельник","1","09:00","10:30","Физическая культура","Преподаватель 11 Физ","Кабинет 3","Корпус A","Подготовить доклад"
"4ИСИП-525","even","Понедельник","2","10:40","12:10","Математика","Преподаватель 10 Мат","Кабинет 8","Корпус A","Подготовить доклад"
"4ИСИП-525","even","Понедельник","3","12:50","14:20","Веб-разработка","Преподаватель 3 Веб","Кабинет 1","Корпус A",""
"4ИСИП-525","even","Понедельник","4","14:30","16:00","Иностранный язык в профессиональной деятельности","Доп Преподаватель 14 Ино","Кабинет 7","Корпус B",""
"4ИСИП-525","even","Понедельник","5","16:10","17:40","Основы алгоритмизации и программирования","Доп Преподаватель 13 Осн","Кабинет 3","Корпус A","Решить задачи 1-5"
"4ИСИП-525","even","Вторник","1","09:00","10:30","Физическая культура","Преподаватель 11 Физ","Кабинет 4","Корпус B","Прочитать главу 1"
"4ИСИП-525","even","Вторник","2","10:40","12:10","Основы алгоритмизации и программирования","Преподаватель 1 Осн","Кабинет 10","Корпус B","Прочитать главу 1"
"4ИСИП-525","even","Вторник","3","12:50","14:20","Базы данных","Преподаватель 2 Баз","Кабинет 9","Корпус A",""
"4ИСИП-525","even","Вторник","4","14:30","16:00","Математика","Преподаватель 10 Мат","Кабинет 9","Корпус B","Решить задачи 1-5"
"4ИСИП-525","even","Вторник","5","16:10","17:40","Психология общения","Преподаватель 8 Пси","Кабинет 3","Корпус B",""
"4ИСИП-525","even","Среда","1","09:00","10:30","Физическая культура","Преподаватель 11 Физ","Кабинет 10","Корпус A","Прочитать главу 1"
"4ИСИП-525","even","Среда","2","10:40","12:10","Веб-разработка","Доп Преподаватель 16 Веб","Кабинет 4","Корпус B","Прочитать главу 1"
"4ИСИП-525","even","Среда","3","12:50","14:20","Психология общения","Преподаватель 8 Пси","Кабинет 6","Корпус A","Прочитать главу 1"
"4ИСИП-525","even","Среда","4","14:30","16:00","Математика","Преподаватель 10 Мат","Кабинет 9","Корпус A",""
"4ИСИП-525","even","Среда","5","16:10","17:40","Основы алгоритмизации и программирования","Преподаватель 1 Осн","Кабинет 6","Корпус A","Подготовить доклад"
"4ИСИП-525","even","Четверг","1","09:00","10:30","Базы данных","Преподаватель 2 Баз","Кабинет 9","Корпус B","Решить задачи 1-5"
"4ИСИП-525","even","Четверг","2","10:40","12:10","Классный час","Доп Преподаватель 15 Кла","Кабинет 6","Корпус B","Прочитать главу 1"
"4ИСИП-525","even","Четверг","3","12:50","14:20","Основы алгоритмизации и программирования","Доп Преподаватель 13 Осн","Кабинет 1","Корпус A","Решить задачи 1-5"
"4ИСИП-525","even","Четверг","4","14:30","16:00","Иностранный язык в профессиональной деятельности","Доп Преподаватель 14 Ино","Кабинет 5","Корпус A","Прочитать главу 1"
